TIMESTAMP,WLEV
346,1456.4242424242402
347,1457.4935064935044
348,1458.7619047619028
349,1459.2077922077901
350,1459.8658008657987
351,1460.7792207792186
352,1462.3896103896082
353,1463.2294372294352
354,1462.8787878787857
355,1462.8268398268378
356,1462.1774891774871
357,1460.3593073593051
358,1459.3506493506475
359,1459.8008658008637
360,1462.3160173160152
361,1463.5454545454525
362,1463.5367965367946
363,1463.5974025974006
364,1463.9350649350627
365,1463.151515151513
366,1463.07792207792
367,1464.290043290041
368,1465.1212121212102
369,1465.1645021645
370,1464.017316017314
371,1463.3030303030282
372,1462.225108225106
373,1461.203463203461
374,1461.051948051946
375,1462.5238095238074
376,1462.9783549783529
377,1463.7272727272707
378,1463.4848484848462
379,1462.7662337662316
380,1461.7229437229416
381,1461.168831168829
382,1460.9177489177468
383,1461.5367965367946
384,1461.922077922076
385,1461.926406926405
386,1462.142857142855
387,1462.6406926406905
388,1463.5800865800845
389,1464.3636363636342
390,1465.4675324675304
391,1465.8398268398246
392,1465.25108225108
393,1464.138528138526
394,1463.6363636363617
395,1462.982683982682
396,1462.5454545454525
397,1462.2121212121192
398,1462.4891774891755
399,1462.4069264069244
400,1461.3463203463184
401,1461.6493506493484
402,1462.835497835496
403,1462.7142857142837
404,1463.220779220777
405,1463.1168831168811
406,1462.8225108225088
407,1462.138528138526
408,1460.5930735930715
409,1460.3852813852793
410,1460.86147186147
411,1461.3333333333312
412,1462.4978354978334
413,1462.6450216450196
414,1462.6666666666647
415,1462.2770562770543
416,1460.9177489177468
417,1460.7792207792186
418,1460.86147186147
419,1460.7922077922058
420,1461.3722943722923
421,1461.6883116883096
422,1462.1212121212102
423,1462.021645021643
424,1462.1948051948032
425,1462.5497835497815
426,1462.2380952380931
427,1461.7186147186126
428,1462.2121212121192
429,1461.8354978354957
430,1460.7272727272707
431,1458.4329004328984
432,1457.4285714285693
433,1455.0692640692619
434,1453.5584415584394
435,1453.7142857142837
436,1454.012987012985
437,1453.8831168831148
438,1453.3333333333312
439,1452.3896103896084
440,1452.2683982683961
441,1450.909090909089
442,1450.1471861471841
443,1450.2727272727252
444,1450.4069264069244
445,1450.4761904761885
446,1450.4329004328984
447,1450.7445887445865
448,1450.3809523809505
449,1450.5844155844134
450,1450.835497835496
451,1450.6060606060587
452,1452.3809523809505
453,1453.043290043288
454,1454.264069264067
455,1454.6926406926386
456,1454.5497835497815
457,1455.3852813852795
458,1456.073593073591
459,1455.7012987012965
460,1456.043290043288
461,1456.2077922077901
462,1455.3722943722923
463,1452.7445887445867
464,1450.2683982683961
465,1447.8571428571408
466,1445.891774891773
467,1444.1861471861453
468,1443.740259740258
469,1445.142857142855
470,1445.3679653679633
471,1445.8571428571408
472,1446.3419913419893
473,1446.6926406926386
474,1446.8268398268378
475,1447.142857142855
476,1447.6580086580066
477,1447.952380952379
478,1448.030303030301
479,1448.1818181818162
480,1448.030303030301
481,1447.86147186147
482,1447.6277056277036
483,1447.4632034632014
484,1447.1688311688292
485,1446.922077922076
486,1446.5670995670976
487,1443.6883116883096
488,1446.0086580086559
489,1450.1298701298683
490,1454.264069264067
491,1457.5194805194785
492,1459.090909090907
493,1458.4112554112535
494,1455.199134199132
495,1449.2640692640673
496,1448.3679653679633
497,1447.4632034632014
498,1446.7099567099547
499,1445.987012987011
500,1445.3419913419893
501,1444.6450216450198
502,1444.2510822510803
503,1444.047619047617
504,1443.878787878786
505,1443.969696969695
506,1444.2597402597382
507,1444.2640692640673
508,1444.1168831168811
509,1443.770562770561
510,1443.5108225108206
511,1443.3376623376603
512,1443.5238095238074
513,1443.4458874458855
514,1443.4761904761885
515,1443.2207792207773
516,1442.7229437229416
517,1442.3593073593054
518,1442.173160173158
519,1442.1601731601713
520,1442.4069264069244
521,1442.142857142855
522,1442.07792207792
523,1442.030303030301
524,1442.138528138526
525,1442.4025974025953
526,1442.3073593073573
527,1442.6103896103878
528,1442.740259740258
529,1442.6969696969677
530,1442.3896103896084
531,1442.3463203463184
532,1442.3852813852795
533,1442.4632034632014
534,1442.6753246753228
535,1443.264069264067
536,1443.5194805194785
537,1443.5800865800848
538,1443.4025974025953
539,1443.2294372294352
540,1442.969696969695
541,1442.8181818181797
542,1442.878787878786
543,1443.1991341991322
544,1443.4502164502146
545,1443.831168831167
546,1444.1398268398264
547,1444.4658008658002
548,1444.80909090909
549,1445.1696969696957
